波长(nm),相对强度
95.46044800000004,3505.0
95.76327700000002,3443.0
96.06610600000005,3456.0
96.36893500000002,3454.0
96.67176400000005,3490.0
96.97459300000003,3461.0
97.277422,3430.0
97.58025100000003,3547.0
97.88308,3502.0
98.18590900000004,3496.0
98.48873800000001,3495.0
98.79156700000004,3549.0
99.09439600000002,3540.0
99.39722500000005,3466.0
99.70005400000002,3478.0
100.00288300000005,3478.0
100.30571200000003,3474.0
100.608541,3542.0
100.91137000000003,3527.0
101.21419900000001,3544.0
101.51702800000004,3645.0
101.81985700000001,3588.0
102.12268600000004,3690.0
102.42551500000002,3588.0
102.72834400000005,3614.0
103.03117300000002,3588.0
103.334002,3589.0
103.63683100000003,3592.0
103.93966,3623.0
104.24248900000003,3596.0
104.54531800000001,3556.0
104.84814700000004,3576.0
105.15097600000001,3604.0
105.45380500000005,3637.0
105.75663400000002,3661.0
106.05946300000005,3657.0
106.36229200000002,3645.0
106.665121,3679.0
106.96795000000003,3667.0
107.270779,3684.0
107.57360800000004,3754.0
107.87643700000001,3718.0
108.17926600000004,3696.0
108.48209500000002,3688.0
108.78492400000005,3700.0
109.08775300000002,3685.0
109.39058200000005,3732.0
109.69341100000003,3746.0
109.99624,3664.0
110.29906900000003,3701.0
110.601898,3712.0
110.90472700000004,3716.0
111.20755600000001,3735.0
111.51038500000004,3777.0
111.81321400000002,3784.0
112.11604300000005,3826.0
112.41887200000002,3745.0
112.72170100000005,3790.0
113.02453000000003,3772.0
113.327359,3793.0
113.63018800000003,3819.0
113.933017,3779.0
114.23584600000004,3862.0
114.53867500000001,3945.0
114.84150400000004,3934.0
115.14433300000002,3932.0
115.44716200000005,3988.0
115.74999100000002,3943.0
116.05282000000005,3908.0
116.35564900000003,3845.0
116.658478,3923.0
116.96130700000003,3897.0
117.26413600000001,3882.0
117.56696500000004,3911.0
117.86979400000001,3865.0
118.17262300000004,3836.0
118.47545200000002,3876.0
118.77828100000005,3872.0
119.08111000000002,3907.0
119.383939,3965.0
119.68676800000003,3975.0
119.989597,3953.0
120.29242600000003,3955.0
120.59525500000001,3923.0
120.89808400000004,3988.0
121.20091300000001,4010.0
121.50374200000005,4030.0
121.80657100000002,3981.0
122.10940000000005,4050.0
122.41222900000002,4058.0
122.715058,3988.0
123.01788700000003,3982.0
123.320716,4010.0
123.62354500000004,4079.0
123.92637400000001,4073.0
124.22920300000004,4043.0
124.53203200000002,4037.0
124.83486100000005,4042.0
125.13769000000002,4118.0
125.44051900000005,4217.0
125.74334800000003,4158.0
126.046177,4131.0
126.34900600000003,4149.0
126.651835,4202.0
126.95466400000004,4162.0
127.25749300000001,4123.0
127.56032200000004,4146.0
127.86315100000002,4101.0
128.16598000000005,4132.0
128.46880900000002,4125.0
128.77163800000005,4132.0
129.07446700000003,4201.0
129.377296,4258.0
129.68012500000003,4201.0
129.982954,4181.0
130.28578300000004,4133.0
130.588612,4093.0
130.89144100000004,4173.0
131.19427000000002,4197.0
131.49709900000005,4278.0
131.79992800000002,4261.0
132.10275700000005,4335.0
132.40558600000003,4339.0
132.708415,4297.0
133.01124400000003,4359.0
133.314073,4289.0
133.61690200000004,4278.0
133.919731,4335.0
134.22256000000004,4332.0
134.52538900000002,4320.0
134.82821800000005,4412.0
135.13104700000002,4455.0
135.43387600000005,4474.0
135.73670500000003,4400.0
136.039534,4360.0
136.34236300000003,4333.0
136.645192,4430.0
136.94802100000004,4420.0
137.25085,4362.0
137.55367900000005,4375.0
137.85650800000002,4399.0
138.15933700000005,4372.0
138.46216600000002,4357.0
138.76499500000006,4442.0
139.06782400000003,4420.0
139.370653,4431.0
139.67348200000004,4479.0
139.976311,4459.0
140.27914000000004,4495.0
140.58196900000002,4483.0
140.88479800000005,4492.0
141.18762700000002,4513.0
141.49045600000005,4556.0
141.79328500000003,4558.0
142.096114,4537.0
142.39894300000003,4580.0
142.701772,4524.0
143.00460100000004,4549.0
143.30743,4499.0
143.61025900000004,4501.0
143.91308800000002,4627.0
144.21591700000005,4597.0
144.51874600000002,4669.0
144.82157500000005,4647.0
145.12440400000003,4712.0
145.427233,4596.0
145.73006200000003,4590.0
146.032891,4628.0
146.33572000000004,4692.0
146.638549,4634.0
146.94137800000004,4614.0
147.24420700000002,4637.0
147.54703600000005,4669.0
147.84986500000002,4700.0
148.15269400000005,4697.0
148.45552300000003,4726.0
148.758352,4755.0
149.06118100000003,4781.0
149.36401,4804.0
149.66683900000004,4796.0
149.969668,4768.0
150.27249700000004,4759.0
150.57532600000002,4786.0
150.87815500000005,4821.0
151.18098400000002,4843.0
151.48381300000005,4831.0
151.78664200000003,4842.0
152.089471,4822.0
152.39230000000003,4803.0
152.695129,4885.0
152.99795800000004,4776.0
153.300787,4887.0
153.60361600000005,4924.0
153.90644500000002,4859.0
154.20927400000005,4960.0
154.51210300000002,4887.0
154.81493200000006,4861.0
155.11776100000003,4847.0
155.42059,4876.0
155.72341900000004,4942.0
156.026248,4878.0
156.32907700000004,4938.0
156.63190600000001,4926.0
156.93473500000005,4990.0
157.23756400000002,5030.0
157.54039300000005,4958.0
157.84322200000003,4990.0
158.146051,4962.0
158.44888000000003,5013.0
158.751709,4980.0
159.05453800000004,5029.0
159.357367,5065.0
159.66019600000004,5107.0
159.96302500000002,5040.0
160.26585400000005,5048.0
160.56868300000002,5063.0
160.87151200000005,5129.0
161.17434100000003,5127.0
161.47717,5075.0
161.77999900000003,5109.0
162.082828,5147.0
162.38565700000004,5099.0
162.688486,5110.0
162.99131500000004,5221.0
163.29414400000002,5177.0
163.59697300000005,5215.0
163.89980200000002,5223.0
164.20263100000005,5206.0
164.50546000000003,5120.0
164.808289,5185.0
165.11111800000003,5156.0
165.413947,5171.0
165.71677600000004,5182.0
166.019605,5216.0
166.32243400000004,5181.0
166.62526300000002,5293.0
166.92809200000005,5298.0
167.23092100000002,5284.0
167.53375000000005,5369.0
167.83657900000003,5388.0
168.139408,5324.0
168.44223700000003,5259.0
168.745066,5261.0
169.04789500000004,5234.0
169.350724,5193.0
169.65355300000004,5268.0
169.95638200000002,5294.0
170.25921100000005,5346.0
170.56204000000002,5365.0
170.86486900000006,5286.0
171.16769800000003,5412.0
171.470527,5433.0
171.77335600000004,5415.0
172.076185,5410.0
172.37901400000004,5362.0
172.68184300000001,5491.0
172.98467200000005,5500.0
173.28750100000002,5386.0
173.59033000000005,5436.0
173.89315900000003,5475.0
174.19598800000006,5525.0
174.49881700000003,5436.0
174.801646,5494.0
175.10447500000004,5452.0
175.407304,5481.0
175.71013300000004,5496.0
176.01296200000002,5512.0
176.31579100000005,5472.0
176.61862000000002,5543.0
176.92144900000005,5510.0
177.22427800000003,5505.0
177.52710700000006,5555.0
177.82993600000003,5581.0
178.132765,5546.0
178.43559400000004,5520.0
178.738423,5579.0
179.04125200000004,5594.0
179.34408100000002,5572.0
179.64691000000005,5511.0
179.94973900000002,5659.0
180.25256800000005,5633.0
180.55539700000003,5715.0
180.858226,5677.0
181.16105500000003,5653.0
181.463884,5721.0
181.76671300000004,5687.0
182.069542,5635.0
182.37237100000004,5682.0
182.67520000000002,5757.0
182.97802900000005,5718.0
183.28085800000002,5718.0
183.58368700000005,5742.0
183.88651600000003,5760.0
184.189345,5713.0
184.49217400000003,5761.0
184.795003,5675.0
185.09783200000004,5751.0
185.400661,5682.0
185.70349000000004,5749.0
186.00631900000002,5781.0
186.30914800000005,5759.0
186.61197700000002,5802.0
186.91480600000006,5799.0
187.21763500000003,5796.0
187.520464,5848.0
187.82329300000004,5935.0
188.126122,5881.0
188.42895100000004,5909.0
188.73178000000001,5889.0
189.03460900000005,5830.0
189.33743800000002,5938.0
189.64026700000005,5992.0
189.94309600000003,5980.0
190.24592500000006,5948.0
190.54875400000003,5952.0
190.851583,5885.0
191.15441200000004,5905.0
191.457241,5942.0
191.76007000000004,6086.0
192.06289900000002,5997.0
192.36572800000005,6006.0
192.66855700000002,6000.0
192.97138600000005,6059.0
193.27421500000003,6047.0
193.57704400000006,6116.0
193.87987300000003,6127.0
194.182702,6116.0
194.48553100000004,6074.0
194.78836,6075.0
195.09118900000004,6086.0
195.39401800000002,6066.0
195.69684700000005,6085.0
195.99967600000002,6158.0
196.30250500000005,6146.0
196.60533400000003,6087.0
196.908163,6120.0
197.21099200000003,6040.0
197.513821,6174.0
197.81665000000004,6250.0
198.119479,6229.0
198.42230800000004,6207.0
198.72513700000002,6168.0
199.02796600000005,6232.0
199.33079500000002,6205.0
199.63362400000005,6256.0
199.93645300000003,6224.0
200.239282,6264.0
200.54211100000003,6315.0
200.84494,6224.0
201.14776900000004,6357.0
201.450598,6297.0
201.75342700000004,6344.0
202.05625600000002,6326.0
202.35908500000005,6382.0
202.66191400000002,6425.0
202.96474300000006,6369.0
203.26757200000003,6378.0
203.570401,6384.0
203.87323000000004,6352.0
204.176059,6459.0
204.47888800000004,6417.0
204.78171700000001,6418.0
205.08454600000005,6453.0
205.38737500000002,6408.0
205.69020400000005,6459.0
205.99303300000003,6429.0
206.29586200000006,6379.0
206.59869100000003,6395.0
206.90152,6414.0
207.20434900000004,6477.0
207.507178,6445.0
207.81000700000004,6478.0
208.11283600000002,6475.0
208.41566500000005,6566.0
208.71849400000002,6527.0
209.02132300000005,6581.0
209.32415200000003,6583.0
209.62698100000006,6573.0
209.92981000000003,6671.0
210.232639,6625.0
210.53546800000004,6607.0
210.838297,6610.0
211.14112600000004,6579.0
211.44395500000002,6525.0
211.74678400000005,6535.0
212.04961300000002,6585.0
212.35244200000005,6631.0
212.65527100000003,6699.0
212.95810000000006,6692.0
213.26092900000003,6695.0
213.563758,6798.0
213.86658700000004,6776.0
214.169416,6768.0
214.47224500000004,6729.0
214.77507400000002,6767.0
215.07790300000005,6749.0
215.38073200000002,6811.0
215.68356100000005,6854.0
215.98639000000003,6889.0
216.28921900000006,6783.0
216.59204800000003,6828.0
216.894877,6773.0
217.19770600000004,6835.0
217.500535,6863.0
217.80336400000004,6796.0
218.10619300000002,6917.0
218.40902200000005,6904.0
218.71185100000002,6961.0
219.01468000000006,6901.0
219.31750900000003,6935.0
219.620338,6978.0
219.92316700000003,6934.0
220.225996,6930.0
220.52882500000004,6975.0
220.83165400000001,6915.0
221.13448300000005,6991.0
221.43731200000002,6945.0
221.74014100000005,6927.0
222.04297000000003,6965.0
222.34579900000006,6894.0
222.64862800000003,6978.0
222.951457,7022.0
223.25428600000004,7083.0
223.557115,6974.0
223.85994400000004,7046.0
224.16277300000002,7111.0
224.46560200000005,7161.0
224.76843100000002,7068.0
225.07126000000005,7122.0
225.37408900000003,7098.0
225.67691800000006,7197.0
225.97974700000003,7169.0
226.282576,7126.0
226.58540500000004,7189.0
226.888234,7170.0
227.19106300000004,7171.0
227.49389200000002,7203.0
227.79672100000005,7250.0
228.09955000000002,7277.0
228.40237900000005,7365.0
228.70520800000003,7286.0
229.00803700000006,7220.0
229.31086600000003,7269.0
229.613695,7364.0
229.91652400000004,7338.0
230.219353,7279.0
230.52218200000004,7339.0
230.82501100000002,7426.0
231.12784000000005,7367.0
231.43066900000002,7409.0
231.73349800000005,7533.0
232.03632700000003,7500.0
232.33915600000006,7412.0
232.64198500000003,7465.0
232.944814,7412.0
233.24764300000004,7363.0
233.550472,7442.0
233.85330100000004,7459.0
234.15613000000002,7452.0
234.45895900000005,7488.0
234.76178800000002,7507.0
235.06461700000006,7502.0
235.36744600000003,7512.0
235.670275,7542.0
235.97310400000003,7557.0
236.275933,7596.0
236.57876200000004,7552.0
236.88159100000001,7582.0
237.18442000000005,7600.0
237.48724900000002,7616.0
237.79007800000005,7597.0
238.09290700000003,7632.0
238.39573600000006,7623.0
238.69856500000003,7592.0
239.001394,7588.0
239.30422300000004,7649.0
239.607052,7694.0
239.90988100000004,7709.0
240.21271000000002,7776.0
240.51553900000005,7816.0
240.81836800000002,7831.0
241.12119700000005,7871.0
241.42402600000003,7857.0
241.72685500000006,7876.0
242.02968400000003,7918.0
242.332513,7883.0
242.63534200000004,7886.0
242.938171,7911.0
243.24100000000004,7835.0
243.54382900000002,7879.0
243.84665800000005,7911.0
244.14948700000002,7938.0
244.45231600000005,7923.0
244.75514500000003,7955.0
245.05797400000006,7946.0
245.36080300000003,8011.0
245.663632,7977.0
245.96646100000004,8016.0
246.26929,8040.0
246.57211900000004,8039.0
246.87494800000002,8035.0
247.17777700000005,8148.0
247.48060600000002,8216.0
247.78343500000005,8150.0
248.08626400000003,8114.0
248.38909300000006,8280.0
248.69192200000003,8228.0
248.994751,8219.0
249.29758000000004,8204.0
249.600409,8229.0
249.90323800000004,8293.0
250.20606700000002,8329.0
250.50889600000005,8351.0
250.81172500000002,8338.0
251.11455400000006,8383.0
251.41738300000003,8325.0
251.72021200000006,8348.0
252.02304100000003,8345.0
252.32587,8390.0
252.62869900000004,8399.0
252.93152800000001,8363.0
253.23435700000005,8448.0
253.53718600000002,8530.0
253.84001500000005,8524.0
254.14284400000003,8482.0
254.44567300000006,8484.0
254.74850200000003,8570.0
255.05133100000006,8577.0
255.35416000000004,8542.0
255.656989,8684.0
255.95981800000004,8608.0
256.262647,8660.0
256.56547600000005,8660.0
256.868305,8763.0
257.17113400000005,8785.0
257.473963,8770.0
257.77679200000006,8826.0
258.07962100000003,8845.0
258.38245,8851.0
258.68527900000004,8942.0
258.988108,8926.0
259.29093700000004,8872.0
259.593766,8885.0
259.89659500000005,8845.0
260.199424,8875.0
260.50225300000005,8871.0
260.805082,8954.0
261.10791100000006,9015.0
261.41074000000003,8959.0
261.713569,9022.0
262.01639800000004,9006.0
262.319227,9051.0
262.62205600000004,9151.0
262.924885,9196.0
263.22771400000005,9238.0
263.530543,9217.0
263.83337200000005,9239.0
264.136201,9309.0
264.43903000000006,9343.0
264.74185900000003,9298.0
265.044688,9288.0
265.34751700000004,9284.0
265.650346,9336.0
265.95317500000004,9346.0
266.256004,9329.0
266.55883300000005,9309.0
266.861662,9406.0
267.16449100000006,9430.0
267.46732000000003,9574.0
267.77014900000006,9495.0
268.07297800000003,9535.0
268.375807,9601.0
268.67863600000004,9710.0
268.981465,9710.0
269.28429400000005,9716.0
269.587123,9748.0
269.88995200000005,9791.0
270.192781,9874.0
270.49561000000006,9796.0
270.79843900000003,9786.0
271.10126800000006,9795.0
271.40409700000004,9859.0
271.706926,9844.0
272.00975500000004,9812.0
272.312584,9853.0
272.61541300000005,9783.0
272.918242,9795.0
273.221071,9959.0
273.5239000000001,10009.0
273.82672900000006,10047.0
274.12955800000003,10052.0
274.432387,10004.0
274.735216,10068.0
275.03804500000007,10015.0
275.34087400000004,10144.0
275.643703,10186.0
275.946532,10234.0
276.2493610000001,10236.0
276.55219000000005,10219.0
276.855019,10325.0
277.157848,10267.0
277.4606770000001,10319.0
277.76350600000006,10440.0
278.06633500000004,10477.0
278.369164,10427.0
278.671993,10416.0
278.9748220000001,10481.0
279.27765100000005,10492.0
279.58048,10558.0
279.883309,10593.0
280.1861380000001,10635.0
280.48896700000006,10626.0
280.79179600000003,10669.0
281.094625,10755.0
281.397454,10767.0
281.70028300000007,10756.0
282.00311200000004,10848.0
282.305941,10891.0
282.60877,11020.0
282.9115990000001,11049.0
283.21442800000005,11002.0
283.51725700000003,11023.0
283.820086,10907.0
284.1229150000001,11001.0
284.42574400000007,10963.0
284.72857300000004,11070.0
285.031402,11142.0
285.334231,11288.0
285.6370600000001,11259.0
285.93988900000005,11268.0
286.242718,11276.0
286.545547,11306.0
286.8483760000001,11297.0
287.15120500000006,11378.0
287.45403400000004,11406.0
287.756863,11434.0
288.059692,11511.0
288.3625210000001,11531.0
288.66535000000005,11606.0
288.968179,11740.0
289.271008,11847.0
289.5738370000001,11855.0
289.87666600000006,11820.0
290.17949500000003,11832.0
290.482324,11800.0
290.785153,11809.0
291.08798200000007,11910.0
291.39081100000004,11994.0
291.69364,12057.0
291.996469,12083.0
292.2992980000001,12232.0
292.60212700000005,12289.0
292.904956,12420.0
293.207785,12362.0
293.5106140000001,12321.0
293.81344300000006,12360.0
294.11627200000004,12462.0
294.419101,12545.0
294.72193,12593.0
295.0247590000001,12629.0
295.32758800000005,12721.0
295.630417,12748.0
295.933246,12850.0
296.2360750000001,12892.0
296.53890400000006,12850.0
296.84173300000003,12823.0
297.144562,12921.0
297.447391,12939.0
297.75022000000007,13069.0
298.05304900000004,13111.0
298.355878,13138.0
298.658707,13319.0
298.9615360000001,13315.0
299.26436500000005,13312.0
299.56719400000003,13323.0
299.870023,13424.0
300.1728520000001,13448.0
300.47568100000007,13511.0
300.77851000000004,13630.0
301.081339,13670.0
301.384168,13712.0
301.6869970000001,13787.0
301.98982600000005,13811.0
302.292655,14060.0
302.595484,14163.0
302.8983130000001,14175.0
303.20114200000006,14139.0
303.50397100000004,14275.0
303.8068,14242.0
304.109629,14400.0
304.4124580000001,14347.0
304.71528700000005,14474.0
305.018116,14522.0
305.320945,14742.0
305.6237740000001,14892.0
305.92660300000006,14955.0
306.22943200000003,15039.0
306.532261,15084.0
306.83509,15171.0
307.13791900000007,15282.0
307.44074800000004,15290.0
307.743577,15407.0
308.046406,15528.0
308.3492350000001,15477.0
308.65206400000005,15769.0
308.954893,15876.0
309.257722,15905.0
309.5605510000001,16136.0
309.86338000000006,16191.0
310.16620900000004,16266.0
310.469038,16341.0
310.771867,16391.0
311.0746960000001,16469.0
311.37752500000005,16634.0
311.680354,16752.0
311.983183,16871.0
312.2860120000001,16995.0
312.58884100000006,17013.0
312.89167000000003,17161.0
313.194499,17326.0
313.497328,17500.0
313.80015700000007,17648.0
314.10298600000004,17572.0
314.405815,17904.0
314.708644,17833.0
315.0114730000001,18081.0
315.31430200000005,18140.0
315.61713100000003,18305.0
315.91996,18414.0
316.2227890000001,18621.0
316.52561800000007,18693.0
316.82844700000004,18870.0
317.131276,18862.0
317.434105,19146.0
317.7369340000001,19360.0
318.03976300000005,19611.0
318.342592,19551.0
318.645421,19716.0
318.9482500000001,19885.0
319.25107900000006,20167.0
319.55390800000004,20253.0
319.856737,20358.0
320.159566,20650.0
320.4623950000001,20872.0
320.76522400000005,21097.0
321.068053,21219.0
321.370882,21340.0
321.6737110000001,21592.0
321.97654000000006,21695.0
322.27936900000003,21678.0
322.582198,21778.0
322.885027,21970.0
323.18785600000007,22182.0
323.49068500000004,22266.0
323.793514,22243.0
324.096343,22254.0
324.3991720000001,22336.0
324.70200100000005,22517.0
325.00483,22668.0
325.307659,22611.0
325.6104880000001,22922.0
325.91331700000006,23120.0
326.21614600000004,23106.0
326.518975,23090.0
326.821804,23236.0
327.1246330000001,23424.0
327.42746200000005,23481.0
327.730291,23644.0
328.03312,23814.0
328.3359490000001,23965.0
328.63877800000006,24011.0
328.94160700000003,24201.0
329.244436,24223.0
329.547265,24372.0
329.85009400000007,24493.0
330.15292300000004,24671.0
330.455752,24810.0
330.758581,24886.0
331.0614100000001,24984.0
331.36423900000005,25034.0
331.66706800000003,25100.0
331.969897,25129.0
332.2727260000001,25327.0
332.57555500000007,25452.0
332.87838400000004,25522.0
333.181213,25792.0
333.484042,25803.0
333.7868710000001,25942.0
334.08970000000005,26062.0
334.392529,26219.0
334.695358,26244.0
334.9981870000001,26310.0
335.30101600000006,26526.0
335.60384500000004,26532.0
335.906674,26569.0
336.209503,26812.0
336.5123320000001,26826.0
336.81516100000005,26869.0
337.11799,26964.0
337.420819,27129.0
337.7236480000001,27264.0
338.02647700000006,27281.0
338.32930600000003,27332.0
338.632135,27287.0
338.9349640000001,27500.0
339.23779300000007,27773.0
339.54062200000004,27794.0
339.843451,27808.0
340.14628,27893.0
340.4491090000001,28020.0
340.75193800000005,28127.0
341.054767,28344.0
341.357596,28215.0
341.6604250000001,28414.0
341.96325400000006,28503.0
342.26608300000004,28507.0
342.568912,28687.0
342.871741,28740.0
343.1745700000001,28824.0
343.47739900000005,28968.0
343.780228,29107.0
344.083057,29138.0
344.3858860000001,29203.0
344.68871500000006,29226.0
344.99154400000003,29306.0
345.294373,29402.0
345.597202,29467.0
345.90003100000007,29729.0
346.20286000000004,29732.0
346.505689,29794.0
346.808518,29936.0
347.1113470000001,30011.0
347.41417600000005,30159.0
347.71700500000003,30324.0
348.019834,30336.0
348.3226630000001,30444.0
348.62549200000007,30441.0
348.92832100000004,30510.0
349.23115,30670.0
349.533979,30732.0
349.8368080000001,30740.0
350.13963700000005,31023.0
350.442466,30982.0
350.745295,31028.0
351.0481240000001,31131.0
351.35095300000006,31274.0
351.65378200000004,31411.0
351.956611,31569.0
352.25944,31639.0
352.5622690000001,31831.0
352.86509800000005,31833.0
353.167927,31935.0
353.470756,32021.0
353.7735850000001,32080.0
354.07641400000006,32216.0
354.37924300000003,32368.0
354.682072,32468.0
354.9849010000001,32560.0
355.28773000000007,32630.0
355.59055900000004,32805.0
355.893388,32914.0
356.196217,33026.0
356.4990460000001,33147.0
356.80187500000005,33180.0
357.104704,33338.0
357.407533,33389.0
357.7103620000001,33600.0
358.01319100000006,33575.0
358.31602000000004,33725.0
358.618849,33936.0
358.921678,34080.0
359.2245070000001,34200.0
359.52733600000005,34213.0
359.830165,34350.0
360.132994,34378.0
360.4358230000001,34476.0
360.73865200000006,34612.0
361.04148100000003,34790.0
361.34431,34822.0
361.6471390000001,34938.0
361.94996800000007,35030.0
362.25279700000004,35206.0
362.555626,35294.0
362.858455,35393.0
363.1612840000001,35460.0
363.46411300000005,35650.0
363.76694200000003,35739.0
364.069771,35752.0
364.3726000000001,35929.0
364.67542900000007,35993.0
364.97825800000004,36129.0
365.281087,36210.0
365.583916,36219.0
365.8867450000001,36324.0
366.18957400000005,36454.0
366.492403,36511.0
366.795232,36594.0
367.0980610000001,36688.0
367.40089000000006,36760.0
367.70371900000004,36846.0
368.006548,36898.0
368.309377,36935.0
368.61220600000007,37000.0
368.91503500000005,37057.0
369.217864,37165.0
369.520693,37211.0
369.8235220000001,37219.0
370.12635100000006,37307.0
370.42918000000003,37273.0
370.732009,37359.0
371.0348380000001,37431.0
371.33766700000007,37467.0
371.64049600000004,37537.0
371.943325,37581.0
372.246154,37565.0
372.5489830000001,37636.0
372.85181200000005,37677.0
373.154641,37634.0
373.45747,37667.0
373.7602990000001,37637.0
374.06312800000006,37648.0
374.36595700000004,37651.0
374.668786,37713.0
374.971615,37722.0
375.2744440000001,37694.0
375.57727300000005,37632.0
375.880102,37620.0
376.182931,37637.0
376.4857600000001,37668.0
376.78858900000006,37626.0
377.09141800000003,37611.0
377.394247,37568.0
377.6970760000001,37499.0
377.99990500000007,37491.0
378.30273400000004,37540.0
378.605563,37489.0
378.908392,37417.0
379.2112210000001,37408.0
379.51405000000005,37372.0
379.81687900000003,37361.0
380.119708,37234.0
380.4225370000001,37117.0
380.72536600000007,36996.0
381.02819500000004,37070.0
381.331024,37049.0
381.633853,36978.0
381.9366820000001,36838.0
382.23951100000005,36860.0
382.54234,36802.0
382.845169,36736.0
383.1479980000001,36601.0
383.45082700000006,36646.0
383.75365600000003,36615.0
384.056485,36456.0
384.359314,36346.0
384.66214300000007,36287.0
384.96497200000005,36229.0
385.267801,36257.0
385.57063,36125.0
385.8734590000001,36195.0
386.17628800000006,36095.0
386.47911700000003,36059.0
386.781946,35835.0
387.0847750000001,35810.0
387.38760400000007,35816.0
387.69043300000004,35693.0
387.993262,35554.0
388.296091,35534.0
388.5989200000001,35411.0
388.90174900000005,35321.0
389.204578,35181.0
389.507407,35110.0
389.8102360000001,35136.0
390.11306500000006,34984.0
390.41589400000004,34972.0
390.718723,34857.0
391.021552,34853.0
391.3243810000001,34678.0
391.62721000000005,34682.0
391.930039,34595.0
392.232868,34501.0
392.5356970000001,34423.0
392.83852600000006,34354.0
393.14135500000003,34192.0
393.444184,34086.0
393.7470130000001,34075.0
394.04984200000007,33970.0
394.35267100000004,34027.0
394.6555,34052.0
394.958329,33835.0
395.2611580000001,33823.0
395.56398700000005,33691.0
395.86681600000003,33604.0
396.169645,33568.0
396.4724740000001,33390.0
396.77530300000006,33338.0
397.07813200000004,33189.0
397.380961,33185.0
397.68379,33066.0
397.9866190000001,33035.0
398.28944800000005,32981.0
398.592277,32931.0
398.895106,33041.0
399.1979350000001,32944.0
399.50076400000006,32737.0
399.80359300000003,32535.0
400.106422,32597.0
400.409251,32474.0
400.71208000000007,32414.0
401.01490900000005,32448.0
401.317738,32454.0
401.620567,32356.0
401.9233960000001,32273.0
402.22622500000006,32169.0
402.52905400000003,32056.0
402.831883,31911.0
403.1347120000001,31941.0
403.43754100000007,31943.0
403.74037000000004,31870.0
404.043199,31841.0
404.346028,31808.0
404.6488570000001,31569.0
404.95168600000005,31537.0
405.254515,31457.0
405.557344,31519.0
405.8601730000001,31453.0
406.16300200000006,31466.0
406.46583100000004,31326.0
406.76866,31347.0
407.071489,31298.0
407.3743180000001,31313.0
407.67714700000005,31203.0
407.979976,31221.0
408.282805,31106.0
408.5856340000001,31016.0
408.88846300000006,31019.0
409.19129200000003,31005.0
409.494121,30942.0
409.7969500000001,30997.0
410.09977900000007,30871.0
410.40260800000004,30864.0
410.705437,30782.0
411.008266,30753.0
411.3110950000001,30839.0
411.61392400000005,30933.0
411.916753,30771.0
412.219582,30722.0
412.5224110000001,30520.0
412.82524000000006,30577.0
413.12806900000004,30598.0
413.430898,30669.0
413.733727,30495.0
414.0365560000001,30555.0
414.33938500000005,30542.0
414.642214,30465.0
414.945043,30513.0
415.2478720000001,30514.0
415.55070100000006,30313.0
415.85353000000003,30402.0
416.156359,30468.0
416.4591880000001,30470.0
416.76201700000007,30495.0
417.06484600000005,30428.0
417.367675,30479.0
417.670504,30399.0
417.9733330000001,30513.0
418.27616200000006,30465.0
418.57899100000003,30638.0
418.88182,30522.0
419.1846490000001,30627.0
419.48747800000007,30683.0
419.79030700000004,30672.0
420.093136,30764.0
420.395965,30707.0
420.6987940000001,30825.0
421.00162300000005,30785.0
421.304452,30876.0
421.607281,30871.0
421.9101100000001,30922.0
422.21293900000006,30782.0
422.51576800000004,30744.0
422.818597,30866.0
423.121426,30978.0
423.4242550000001,31018.0
423.72708400000005,31046.0
424.029913,31063.0
424.332742,31046.0
424.6355710000001,31254.0
424.93840000000006,31108.0
425.24122900000003,31161.0
425.544058,31258.0
425.8468870000001,31305.0
426.14971600000007,31292.0
426.45254500000004,31297.0
426.755374,31412.0
427.058203,31517.0
427.3610320000001,31529.0
427.66386100000005,31464.0
427.96669,31486.0
428.269519,31503.0
428.5723480000001,31613.0
428.87517700000006,31670.0
429.17800600000004,31728.0
429.480835,31693.0
429.783664,31831.0
430.0864930000001,31883.0
430.38932200000005,31866.0
430.692151,31949.0
430.99498,31878.0
431.2978090000001,31996.0
431.60063800000006,31992.0
431.90346700000003,31987.0
432.206296,32040.0
432.5091250000001,32154.0
432.81195400000007,32219.0
433.11478300000005,32214.0
433.417612,32287.0
433.720441,32221.0
434.0232700000001,32256.0
434.32609900000006,32425.0
434.62892800000003,32520.0
434.931757,32519.0
435.2345860000001,32741.0
435.53741500000007,32742.0
435.84024400000004,32641.0
436.143073,32722.0
436.445902,32843.0
436.7487310000001,32871.0
437.05156000000005,32896.0
437.354389,32966.0
437.657218,33016.0
437.9600470000001,32968.0
438.26287600000006,33145.0
438.56570500000004,33123.0
438.868534,33133.0
439.1713630000001,33146.0
439.4741920000001,33175.0
439.77702100000005,33287.0
440.07985,33316.0
440.382679,33353.0
440.6855080000001,33401.0
440.98833700000006,33436.0
441.29116600000003,33439.0
441.593995,33505.0
441.8968240000001,33604.0
442.19965300000007,33626.0
442.50248200000004,33515.0
442.805311,33635.0
443.10814,33732.0
443.4109690000001,33756.0
443.71379800000005,33824.0
444.016627,33789.0
444.319456,33806.0
444.6222850000001,33892.0
444.92511400000006,33960.0
445.22794300000004,33897.0
445.530772,33860.0
445.833601,33825.0
446.1364300000001,33802.0
446.43925900000005,33826.0
446.742088,33858.0
